movieId,title,num_ratings,avg_movie_rating,year,Action,Adventure,Animation,Children,Comedy,Crime,Documentary,Drama,Fantasy,Horror,Musical,Mystery,Romance,Sci-Fi,Thriller,War,Western
160848,The Red Turtle (2016),93,3.83,2016,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
160854,La maldición de Frankenstein (1973),1,3.5,1973,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
160858,Symptoms (1974),3,3.67,1974,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
160860,The Dog Lover (2016),3,3.17,2016,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
160862,Notes on Blindness (2016),4,2.88,2016,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
160866,Mickey Mouse in Vietnam (1968),5,3.0,1968,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
160872,Satanic (2016),6,2.67,2016,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
160874,"Life, Animated (2016)",14,3.75,2016,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
160876,The Innocents (2016),16,3.47,2016,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
160878,The Kind Words (2015),1,4.0,2015,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
160882,Three (2016),6,3.08,2016,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
160890,He Who Must Die (1957),2,3.25,1957,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
160892,"Right Now, Wrong Then (2015)",19,4.03,2015,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
160894,Absent-minded (1970),1,2.0,1970,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
160896,Fittest On Earth (The Story Of The 2015 Reebok CrossFit Games) (2016),4,3.38,2016,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
160898,Contrato Vitalício (2016),5,2.1,2016,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
160914,Gran Hotel (1944),1,3.0,1944,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
160938,El Señor Doctor (1965),1,3.0,1965,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
160948,El Patrullero 777 (1978),1,5.0,1978,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
160954,Nerve (2016),289,3.44,2016,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
160956,Code of Honor (2016),8,2.56,2016,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
160962,Rabbit's Moon (1950),7,3.14,1950,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
160976,The Seashell and the Clergyman (1928),3,3.83,1928,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
160978,Hellevator (2004),1,3.5,2004,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
160980,Sully (2016),728,3.79,2016,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
160982,Slack Bay (2016),7,3.29,2016,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
160984,The Son of Joseph (2016),7,3.86,2016,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
160986,The Demons (2015),2,1.75,2015,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
160988,The Student (2016),22,3.48,2016,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
160990,It's Only the End of the World (2016),31,3.85,2016,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
160992,Aloys (2016),6,2.75,2016,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
161000,Mad Dog Coll (1992),1,0.5,1992,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
161012,Final Justice (1985),2,1.75,1985,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
161014,Wacko (1982),4,2.38,1982,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
161024,Jim Jefferies: Freedumb (2016),31,3.98,2016,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
161028,Till Luck Do Us Part (2012),2,4.5,2012,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
161032,The Grandmother (1970),14,3.89,1970,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
161034,Sultan (2016),10,3.4,2016,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
161036,La caliente niña Julietta (1981),2,1.5,1981,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
161042,51 Degrees North (2015),2,0.75,2015,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0
161044,Webmaster (1998),1,3.0,1998,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
161046,Charlie (2015),5,3.0,2015,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
161054,The Sons of Great Bear (1966),2,2.25,1966,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
161058,Here (2011),3,2.67,2011,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
161060,Goldstone (2016),13,3.15,2016,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
161062,Un homme à la hauteur (2016),11,3.18,2016,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
161064,Irène (2002),2,3.75,2002,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
161066,The Benefactor (2015),2,4.0,2015,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
161068,Countdown (2016),2,4.5,2016,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
161070,Dead Sea (2014),2,1.0,2014,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
161074,Lake Eerie (2016),2,1.5,2016,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
161078,The Last King (2016),9,3.22,2016,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
161080,The Fury of the Wolf Man (1972),1,2.0,1972,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
161084,My Friend Rockefeller (2015),1,4.0,2015,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
161086,Gypsies Are Found Near Heaven (1976),2,3.75,1976,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
161090,Second Chances (1998),1,3.5,1998,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
161094,Nil Battey Sannata (2016),2,3.75,2016,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
161096,The Married Couple of the Year Two (1971),5,3.1,1971,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
161098,Prince of Broadway (2008),2,4.0,2008,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
161100,Rolling Papers (2015),2,2.5,2015,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
161103,I Was a Teenage Frankenstein (1957),1,3.0,1957,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
161105,Kismat Konnection (2008),3,3.67,2008,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
161107,Bitcoin: The End of Money as We Know It (2015),1,3.0,2015,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
161109,The Irish Pub (2013),2,2.25,2013,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
161111,Alice in Wonderland (1903),5,2.6,1903,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
161115,"You, Me and Him (2007)",2,3.0,2007,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
161117,Fender Bender (2016),3,1.67,2016,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
161123,The Emperor in August (2015),1,3.5,2015,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
161127,The Infiltrator (2016),149,3.51,2016,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
161129,Israel: Birth of a Nation (1995),1,2.0,1995,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
161131,War Dogs (2016),589,3.7,2016,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
161135,Homme Less (2015),2,3.75,2015,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
161145,Electoral Dysfunction (2012),2,3.5,2012,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
161151,Boys on the Run (2010),2,4.25,2010,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
161153,Pali Road (2016),1,3.0,2016,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,0,0
161157,Friday (Pyatnitsa) (2016),6,3.92,2016,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
161163,The Lost Valentine (2011),2,4.25,2011,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
161169,Undrafted (2016),4,4.25,2016,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
161171,Zombie Nightmare (1987),5,2.3,1987,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
161173,Outlaws and Angels (2016),1,2.5,2016,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
161175,Mortal Kombat: Conquest (1998),6,2.08,1998,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
161179,To Steal from a Thief (2016),8,3.31,2016,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
161181,A Beautiful Planet (2016),2,3.75,2016,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
161190,Daniel Tosh: People Pleaser (2016),6,1.83,2016,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
161192,Curse of the Crimson Altar (1968),2,2.25,1968,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
161200,We Will All Meet in Paradise (1977),2,3.25,1977,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
161204,Our RoboCop Remake (2014),2,4.0,2014,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0
161206,Abraham Lincoln vs. Zombies (2012),5,2.2,2012,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
161208,The Iceman: Confessions of a Mafia Hitman (2001),3,3.83,2001,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
161210,A Bullet for Sandoval (1969),1,3.5,1969,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
161216,Adam (1992),2,2.25,1992,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
161222,The Blood of Jesus (1941),1,3.5,1941,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
161234,In Pursuit of Honor (1995),2,2.5,1995,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
161240,Looking: The Movie (2016),17,3.62,2016,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
161258,Rampage (1986),1,0.5,1986,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
161266,Nemuritorii (1974),1,4.0,1974,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
161286,The Prey (2014),4,2.12,2014,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
161288,Cyborg X (2016),2,1.0,2016,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
161292,Poddubnyy (2014),5,2.7,2014,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
161298,Ghostheads (2016),3,2.83,2016,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
161302,Traders (2016),3,2.67,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
161304,On the Brain (2016),1,5.0,2016,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
161310,Us Two (1979),2,3.75,1979,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
161312,Rebirth (2016),4,3.75,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
161318,Fast Break (1979),2,4.0,1979,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
161324,An Episode in the Life of an Iron Picker (2013),1,3.5,2013,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
161326,Black (2015),1,1.0,2015,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
161328,Dear Eleanor (2016),3,3.0,2016,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
161334,Tony Robbins: I Am Not Your Guru (2016),10,3.3,2016,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
161336,Author: The JT LeRoy Story (2016),5,2.5,2016,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
161338,The New Kid (2015),1,4.0,2015,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
161342,The Man with the Carnation (1980),1,0.5,1980,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
161346,Walt Before Mickey (2015),7,3.14,2015,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
161348,The Love Witch (2016),61,3.53,2016,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
161350,A Visit from the Incubus (2001),1,3.5,2001,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
161354,Batman: The Killing Joke (2016),112,2.89,2016,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
161356,Le Mataf (1973),1,2.0,1973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
161360,American Juggalo (2011),1,3.0,2011,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
161362,Oxyana (2013),3,3.17,2013,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
161364,The Presence (2014),2,3.5,2014,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
161368,Old Ironsides (1926),1,4.5,1926,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
161378,The Yellow Ticket (1931),1,3.0,1931,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
161394,The Mystery of Mr. Wong (1939),1,2.5,1939,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
161398,The Emperor's Nightingale (1949),1,3.5,1949,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
161402,Fear Chamber (1968),1,1.5,1968,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
161408,Alien Terror (1971),1,1.0,1971,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
161412,Babes in Bagdad (1952),1,2.5,1952,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
161420,The Dark Avenger (1955),1,2.5,1955,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
161426,That Girl in Yellow Boots (2010),4,3.12,2010,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0
161438,The Devil's Daffodil (1961),1,3.5,1961,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
161440,The Bloody Judge (1970),2,2.25,1970,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
161444,The Torture Chamber of Dr. Sadism (1967),2,3.25,1967,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
161448,Theatre of Death (1967),2,3.0,1967,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
161456,The Keeper (1976),1,0.5,1976,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0
161458,Albino (1976),2,2.75,1976,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
161474,Around the World in 80 Days (1989),4,3.75,1989,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
161484,Sherlock Holmes: Incident at Victoria Falls (1992),1,3.0,1992,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
161486,Sherlock Holmes and the Leading Lady (1991),1,3.0,1991,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
161490,The Rainbow Thief (1990),4,1.62,1990,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
161494,Murder Story (1989),1,3.5,1989,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
161500,Ivanhoe (1997),1,3.5,1997,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
161502,Soul Music (1997),1,4.0,1997,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0
161504,Wyrd Sisters (1997),3,3.17,1997,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
161506,Greyfriars Bobby (2005),2,2.75,2005,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
161508,Gormenghast (2000),2,4.0,2000,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
161526,The Last Performance (1927),1,3.0,1927,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0
161534,Night of Terror (1933),2,3.25,1933,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
161556,The Mystery of the Marie Celeste (1935),2,3.0,1935,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0
161562,Return of the Ape Man (1944),1,2.5,1944,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
161564,Voodoo Man (1944),1,3.0,1944,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
161572,The Great Houdini (1976),1,3.5,1976,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
161578,Poison Berry in my Brain (2015),1,4.0,2015,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
161580,Bad Moms (2016),225,3.18,2016,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
161582,Hell or High Water (2016),864,3.88,2016,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
161584,Southside With You (2016),11,3.27,2016,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
161586,Little Men (2016),23,3.15,2016,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
161588,Meet the Blacks (2016),12,2.21,2016,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
161590,Den demokratiske terroristen (1992),2,2.5,1992,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
161592,Terra Formars (2016),3,2.83,2016,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
161594,Kingsglaive: Final Fantasy XV (2016),27,3.07,2016,1,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0
161596,Back to Mom's (2016),4,2.25,2016,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
161602,Siccîn 2 (2015),1,0.5,2015,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
161608,Madaari (2016),8,3.81,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
161616,Bite (2015),3,3.5,2015,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
161622,Revenge of the Bridesmaids (2010),3,3.67,2010,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
161624,Tricked (2012),1,5.0,2012,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
161626,Happy End (1999),3,3.33,1999,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
161632,Protagonist (2007),3,1.83,2007,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
161634,Don't Breathe (2016),508,3.56,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
161638,Enclave (2015),3,3.17,2015,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
161650,47 Meters Down (2016),65,2.93,2016,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
161652,Trivisa (2016),2,3.5,2016,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
161654,Scare Campaign (2016),6,3.42,2016,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
161656,Gabo: The Creation of Gabriel Gracia Marquez (2015),1,3.5,2015,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
161662,Pufnstuf (1970),2,2.25,1970,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0
161666,My Best Friend (2001),2,4.25,2001,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
161672,In the Family (2011),2,4.0,2011,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
161674,The Final Terror (1983),2,2.5,1983,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
161676,Misunderstood (2014),2,3.5,2014,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
161678,Asef Ala El-Ezaag (2008),2,3.5,2008,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
161680,American Hostage (2016),1,1.0,2016,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
161682,H8RZ (2015),1,3.0,2015,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
161686,The Call Up (2016),7,2.71,2016,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
161692,Bloodstone (1988),1,2.0,1988,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
161694,Homeward Bound (1980),1,2.5,1980,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
161720,An Englishman Abroad (1983),1,4.0,1983,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
161722,The Return of the Soldier (1982),1,3.0,1982,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
161724,Hands Up! (1981),1,3.5,1981,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
161732,Hollywood North (2004),1,3.0,2004,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
161738,The Wild Life (2016),7,2.57,2016,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
161742,Do or Die (1991),1,3.0,1991,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
161756,Grandma (1979),1,4.0,1979,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
161762,Belle and Sebastian: The Adventure Continues (2015),1,3.0,2015,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
161766,Sun Belt Express (2015),1,5.0,2015,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
161770,"Splash, Too (1988)",1,0.5,1988,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
161778,Sky Line (2015),2,3.0,2015,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
161780,Huset (2016),1,2.0,2016,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
161782,Sx_Tape (2014),2,2.5,2014,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
161784,Perfect Creature (2006),2,3.25,2006,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
161786,VeggieTales: Where's God When I'm Scared (1993),2,4.0,1993,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
161794,VeggieTales: Dave and the Giant Pickle (1996),1,3.0,1996,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
161798,VeggieTales: Josh and the Big Wall (1997),8,2.75,1997,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
161802,VeggieTales: The End of Silliness? More Really Silly Songs! (1998),1,2.0,1998,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
161810,VeggieTales: The Ultimate Silly Song Countdown (2001),2,2.0,2001,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
161812,VeggieTales: The Ballad of Little Joe (2003),4,1.88,2003,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
161814,VeggieTales: Lord of the Beans (2005),2,2.25,2005,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
161816,VeggieTales: Minnesota Cuke and the Search for Samson's Hairbrush (2005),1,2.5,2005,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
161818,VeggieTales: Duke and the Great Pie War (2005),2,0.5,2005,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
161820,VeggieTales: LarryBoy & The Bad Apple (2006),1,4.0,2006,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
161822,VeggieTales: Sheerluck Holmes and the Golden Ruler (2006),1,1.5,2006,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
161824,VeggieTales: The Wonderful Wizard of Ha's (2007),1,1.0,2007,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
161826,VeggieTales: Tomato Sawyer & Huckleberry Larry's Big River Rescue (2008),1,0.5,2008,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
161830,Body (2015),1,2.0,2015,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
161842,Dim Sum Funeral (2008),1,2.5,2008,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
161852,King Cobra (2016),16,2.75,2016,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
161854,Ladies In Love (1936),1,3.5,1936,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
161872,Street Angel (1937),1,0.5,1937,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
161888,The Rookie Cop (1939),1,4.0,1939,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
161892,The Touch (2002),1,2.0,2002,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
161896,Three Faces West (1940),1,3.0,1940,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
161906,Youth (2013),1,3.0,2013,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
161916,JACO (2014),3,3.83,2014,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
161918,Sharknado 4: The 4th Awakens (2016),17,1.91,2016,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
161920,Donald Trump's The Art of the Deal: The Movie (2016),11,2.86,2016,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
161922,The Edge of Seventeen (2016),351,3.7,2016,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
161924,Clinton Cash (2016),3,1.33,2016,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
161926,When the Lights Went Out (2012),3,3.33,2012,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
161934,Manhattan Romance (2015),3,3.5,2015,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0
161936,Intruder (2016),1,2.0,2016,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
161938,'Master Harold'... and the Boys (1985),1,3.0,1985,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
161940,Detective Conan: The Fourteenth Target (1998),7,3.71,1998,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
161942,Detective Conan: The Last Wizard of the Century (1999),4,3.12,1999,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
161944,The Last Brickmaker in America (2001),1,5.0,2001,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
161954,Anthropoid (2016),68,3.62,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
161956,Blood Father (2016),69,3.2,2016,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
161958,Joshy (2016),9,3.56,2016,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
